title,n_v02,n_wiki,sim_mean,sim_median,sim_max,sim_p90
prawn cracker,82,4,0.67502760887146,0.679602861404419,0.9152547121047974,0.8070237040519714
praya lundberg,97,4,0.5659734010696411,0.5659751892089844,0.826103687286377,0.6877882480621338
prayer for ukraine,136,5,0.5784471035003662,0.5929231643676758,0.910760760307312,0.7225205898284912
prayer of saint francis,119,3,0.5589364767074585,0.5591337084770203,0.8678459525108337,0.6947933435440063
praça da figueira,78,3,0.5481134653091431,0.5623915195465088,0.8098499774932861,0.6975157260894775
pre-code sex films,139,22,0.4749286472797394,0.47855693101882935,0.7904660105705261,0.5909685492515564
pre-indo-european,168,1,0.4201938211917877,0.40966659784317017,0.7077866792678833,0.5874318480491638
precipitation types,148,4,0.5117219090461731,0.5050262212753296,0.8439751267433167,0.6522663831710815
precision-guided firearm,129,5,0.5157638788223267,0.5086752772331238,0.7902418375015259,0.6228654980659485
precociality and altriciality,110,8,0.5814924240112305,0.6222441792488098,0.8184486627578735,0.726949155330658
preconsolidation pressure,133,5,0.5831097960472107,0.5971252918243408,0.866762638092041,0.731484591960907
precuneus,151,4,0.5395439267158508,0.588316798210144,0.7781488299369812,0.6765418648719788
predictions and claims for the second coming,155,1,0.4990089535713196,0.5007442235946655,0.7658892869949341,0.6309866905212402
predictive analytics,204,2,0.5104930996894836,0.5122195482254028,0.8320826292037964,0.6552398204803467
preferred walking speed,83,14,0.5512164831161499,0.5695902109146118,0.8049241900444031,0.6769779920578003
prefetcher,108,7,0.45868217945098877,0.4607769548892975,0.6543940305709839,0.5373800992965698
prehistoric warfare,181,24,0.48154523968696594,0.4903883635997772,0.790499210357666,0.6281070709228516
prehistoric women (1967 film),83,7,0.3919912874698639,0.4031462073326111,0.8773585557937622,0.6271297931671143
prehistory of france,188,16,0.43219080567359924,0.43214893341064453,0.8262510299682617,0.5741732716560364
prehistory of iran,157,15,0.5004534125328064,0.49565091729164124,0.8676847815513611,0.6356831789016724
prelate,144,8,0.5135350823402405,0.5148507356643677,0.8881808519363403,0.6714203357696533
"prelude and fugue in c minor, bwv 847",69,1,0.6191629767417908,0.6079333424568176,0.8768354654312134,0.769879937171936
premanand swami,69,4,0.6704195141792297,0.6813259124755859,0.9317095875740051,0.7726255655288696
premi no.1,43,1,0.6065922379493713,0.6032344102859497,0.8094130754470825,0.759861946105957
premiata forneria marconi,165,1,0.6033183932304382,0.59527188539505,0.8394542932510376,0.7252327799797058
premier academy league,38,4,0.4964843690395355,0.4999016225337982,0.6649389863014221,0.5655132532119751
premiership of atal bihari vajpayee,194,9,0.4223391115665436,0.40531814098358154,0.8249497413635254,0.6038490533828735
premove,64,4,0.6587915420532227,0.6543526649475098,0.8789901733398438,0.7817041873931885
prenatal development,279,12,0.39458581805229187,0.4106678068637848,0.8276658654212952,0.5614662170410156
prentice penny,86,4,0.603210985660553,0.6020027995109558,0.8610471487045288,0.7151461243629456
prerogative,132,1,0.4563703238964081,0.43377432227134705,0.7915185689926147,0.610583484172821
"prescott valley, arizona",157,9,0.46324169635772705,0.4625685214996338,0.8354159593582153,0.5907219052314758
presence (dc comics),101,3,0.5770060420036316,0.5864053964614868,0.8539624214172363,0.6806259155273438
presentation of jesus,145,21,0.4270778000354767,0.4242592453956604,0.8715827465057373,0.5891191959381104
presicce-acquarica,99,1,0.523159384727478,0.4873504638671875,0.8542640209197998,0.7624613642692566
presidency of jimmy carter,330,23,0.45880213379859924,0.4577217996120453,0.8761219382286072,0.5903559923171997
president of east germany,142,7,0.5502670407295227,0.554572582244873,0.8509844541549683,0.7255191206932068
president of israel,139,12,0.5315576195716858,0.530794084072113,0.8413463830947876,0.6750956177711487
president of paraguay,180,3,0.45463675260543823,0.4469767212867737,0.8302793502807617,0.6473060846328735
president of portugal,272,6,0.556698739528656,0.5507959127426147,0.8748403787612915,0.6817700266838074
president of suriname,152,5,0.4848479926586151,0.4908222556114197,0.8915295600891113,0.6535378694534302
president of the government of catalonia,203,1,0.5455926060676575,0.5384727716445923,0.8305946588516235,0.6896857619285583
president of the republic of texas,148,5,0.5258975625038147,0.5225265026092529,0.8482003211975098,0.6560116410255432
president of the southern baptist convention,235,3,0.4295603036880493,0.4390791058540344,0.8094200491905212,0.6121300458908081
president of zimbabwe,213,4,0.5390340089797974,0.5318101644515991,0.8655370473861694,0.6884794235229492
president's daily brief,153,9,0.5116060972213745,0.5129961967468262,0.8950034976005554,0.6529915928840637
presidential call button,85,1,0.6109496355056763,0.625648021697998,0.8166943788528442,0.7304558753967285
presidium of the politburo of the workers' party of korea,141,2,0.64408940076828,0.6506160497665405,0.8355510234832764,0.7607673406600952
"presque isle, maine",267,6,0.479514479637146,0.486270934343338,0.8166627883911133,0.6077466607093811
press play (album),85,7,0.5586204528808594,0.5638507604598999,0.8552896976470947,0.6960378289222717
pressure head,86,4,0.5924825668334961,0.6005858182907104,0.8644012212753296,0.7641302943229675
pressure point,131,2,0.5468589067459106,0.5406367778778076,0.8331753015518188,0.7124432921409607
pressure tank,140,4,0.5506632924079895,0.5422792434692383,0.8155827522277832,0.6943228840827942
presto (animation software),68,2,0.6511896848678589,0.6731314659118652,0.8590112924575806,0.7791986465454102
presuppositional apologetics,154,10,0.594910204410553,0.6033852696418762,0.8396003842353821,0.7254644632339478
pretty baby (tony jackson song),79,4,0.4841841757297516,0.47942519187927246,0.8875589966773987,0.65055251121521
pretty boy floyd,89,24,0.5144153833389282,0.5152140855789185,0.8720217943191528,0.6585205793380737
pretty li huizhen,87,5,0.5154404044151306,0.4949020445346832,0.9183474183082581,0.686110258102417
pretty maids,131,2,0.5517179369926453,0.5732845067977905,0.8514394164085388,0.6569293141365051
pretty sick,109,3,0.590502917766571,0.5980511903762817,0.8724786043167114,0.7151378989219666
pretty woman (musical),98,7,0.5192074775695801,0.5261533856391907,0.8511462211608887,0.6622464060783386
prevotella,117,9,0.5364240407943726,0.5670578479766846,0.8105870485305786,0.7038984298706055
prey (2006 video game),127,16,0.4358479678630829,0.457139790058136,0.8863990902900696,0.6341540813446045
pribilof islands,212,7,0.47841382026672363,0.47627946734428406,0.8237985372543335,0.6099863648414612
price elasticity of demand,96,18,0.5431520938873291,0.548225462436676,0.8455497622489929,0.6624398827552795
price point,107,3,0.5163525938987732,0.5303517580032349,0.7655872106552124,0.6527445316314697
pride & glory (album),68,9,0.5348333120346069,0.5374174118041992,0.8443084955215454,0.699675977230072
pride & prejudice (2005 film),201,14,0.4124239385128021,0.41429591178894043,0.8927235007286072,0.5985805988311768
pride park stadium,169,6,0.4802015423774719,0.46573764085769653,0.8475651741027832,0.6383396983146667
priest (1994 film),86,6,0.5197315216064453,0.5338692665100098,0.9247694611549377,0.6925848722457886
prilly latuconsina,147,3,0.4705696403980255,0.46338289976119995,0.837670087814331,0.6111398339271545
primary and secondary brain injury,102,6,0.5757976174354553,0.6057472229003906,0.8566009402275085,0.7189580202102661
primary colors (film),109,31,0.4048554301261902,0.4053780734539032,0.9057528972625732,0.6027727723121643
primary colours (the horrors album),98,5,0.5562508702278137,0.5544698238372803,0.8535850048065186,0.716517448425293
primary key,78,6,0.6117611527442932,0.6156541109085083,0.820662260055542,0.7360432147979736
primary myelofibrosis,117,14,0.559991717338562,0.5618813633918762,0.8637039661407471,0.7135962247848511
prime minister of brunei,136,1,0.5894877314567566,0.5810083746910095,0.804004430770874,0.7459220886230469
prime minister of cuba,163,4,0.5485526323318481,0.5450046062469482,0.8446831703186035,0.7214914560317993
prime minister of iran,220,1,0.5235298275947571,0.5318710803985596,0.843665599822998,0.6172193884849548
prime minister of laos,185,5,0.5425413846969604,0.5402191877365112,0.8775368928909302,0.7200590372085571
prime minister of nigeria,111,1,0.5461192727088928,0.533876359462738,0.8186854124069214,0.7203506231307983
prime minister of norway,210,2,0.5795409679412842,0.5731583833694458,0.8672417402267456,0.7268349528312683
prime minister of thailand,186,11,0.5668213963508606,0.5606399774551392,0.9013540744781494,0.6844134330749512
primera federación,125,4,0.5939013361930847,0.584962785243988,0.8986278176307678,0.7263561487197876
primetime emmy award for outstanding drama series,216,6,0.515820324420929,0.5082175731658936,0.7865073084831238,0.6421993970870972
primetime emmy award for outstanding supporting actress in a comedy series,205,1,0.54555344581604,0.5381186008453369,0.7336065769195557,0.666300892829895
primetime emmy award for outstanding television movie,183,4,0.47431427240371704,0.47477251291275024,0.7595435380935669,0.6047621369361877
primetime emmy award for outstanding writing for a limited or anthology series or movie,106,1,0.5607948303222656,0.5501760244369507,0.7665915489196777,0.6836893558502197
primitive root modulo n,186,18,0.5781542062759399,0.5912753939628601,0.854597270488739,0.7328358292579651
primm valley resorts,114,4,0.5867403149604797,0.5877415537834167,0.8910169005393982,0.7180087566375732
prince ali bin hussein,112,5,0.5049577355384827,0.5067719221115112,0.8167628049850464,0.6551482081413269
"prince andrew, duke of york",284,108,0.44740206003189087,0.4460263252258301,0.8890036940574646,0.586591362953186
"prince bernhard of orange-nassau, van vollenhoven",76,5,0.544337272644043,0.5546692609786987,0.8498644828796387,0.70694899559021
"prince carl, duke of västergötland",72,6,0.5543733835220337,0.5562136173248291,0.8086870908737183,0.6899763941764832
prince cecil,63,1,0.6118053197860718,0.6178066730499268,0.8515847325325012,0.7330055832862854
prince charles island,92,1,0.5247648358345032,0.5192834138870239,0.88591468334198,0.7283377051353455
prince ernst of hohenberg,77,4,0.5738517045974731,0.573513388633728,0.8937646746635437,0.7044393420219421
prince eugen of bavaria,70,2,0.6147304177284241,0.6178215742111206,0.9455221891403198,0.8023653626441956
prince faisal bin hussein,83,7,0.5059657096862793,0.504934549331665,0.8404088616371155,0.6547733545303345
prince jones,106,4,0.5752893090248108,0.5835646390914917,0.8262725472450256,0.7338221669197083
prince karl of leiningen,49,1,0.6025810241699219,0.6356770992279053,0.7333242893218994,0.6876860857009888
prince ludwig gaston of saxe-coburg and gotha,69,1,0.6070157885551453,0.6019672155380249,0.9219099879264832,0.7491815090179443
prince makonnen,75,4,0.6128544807434082,0.6044188141822815,0.8712102770805359,0.7531334757804871
prince nicholas of greece and denmark,118,6,0.5434070825576782,0.5497033596038818,0.8151520490646362,0.6854605674743652
prince of persia (1989 video game),102,22,0.48311761021614075,0.4907202124595642,0.8675047159194946,0.6321439146995544
prince of the city,102,4,0.5169991850852966,0.5160700082778931,0.8910728693008423,0.6896877288818359
"prince richard, duke of gloucester",115,13,0.4998888671398163,0.4968640208244324,0.8370789885520935,0.6405393481254578
prince vultan,74,5,0.6037752032279968,0.6272377371788025,0.8208816051483154,0.7575553059577942
"prince william, duke of cumberland",181,13,0.4749435782432556,0.4773704409599304,0.9035251140594482,0.6251881122589111
prince's wand,68,2,0.6996448040008545,0.7045893669128418,0.9181767702102661,0.7859259843826294
prince-bishopric of trent,128,2,0.502926230430603,0.5076749324798584,0.8478094339370728,0.700050950050354
princely abbey of corvey,120,5,0.512135922908783,0.5184444189071655,0.8295445442199707,0.6769942045211792
princess auguste of bavaria (1875–1964),56,2,0.6083710789680481,0.6040912866592407,0.8916524052619934,0.7469281554222107
princess dorothea of courland,139,5,0.49089184403419495,0.4763592779636383,0.8684567809104919,0.6485075354576111
princess elisabeth of prussia,55,3,0.6088721752166748,0.6292845010757446,0.8352116346359253,0.7435434460639954
princess elisabeth of thurn and taxis (1860–1881),50,2,0.6170322895050049,0.598308265209198,0.9539140462875366,0.7987182140350342
princess feodora of leiningen,123,5,0.6013422608375549,0.6154754161834717,0.9110335111618042,0.714938759803772
princess françoise of orléans (1844–1925),60,1,0.6680046916007996,0.6738539934158325,0.8574068546295166,0.7514498233795166
princess hilda of luxembourg (1897–1979),80,2,0.5416375398635864,0.557336688041687,0.9185056090354919,0.7502662539482117
princess ida,167,17,0.5192470550537109,0.5343976020812988,0.9218878149986267,0.6778766512870789
princess louise caroline of hesse-kassel,50,2,0.6644556522369385,0.676296591758728,0.8985527753829956,0.7750515937805176
princess louise of orléans,79,2,0.5145370364189148,0.5034452676773071,0.8427793383598328,0.6376706957817078
princess louise of saxe-gotha-altenburg (1800–1831),71,7,0.6380220651626587,0.6416341066360474,0.9374237656593323,0.7724384069442749
princess maria amélia of brazil,87,3,0.6209330558776855,0.6299934983253479,0.8518672585487366,0.7778412699699402
princess maria maximilianovna of leuchtenberg,72,6,0.543141782283783,0.5482401847839355,0.9099557399749756,0.6936624050140381
princess marie adelaide of luxembourg,56,6,0.5617892146110535,0.5460413694381714,0.8702467083930969,0.7130128741264343
princess marie louise of schleswig-holstein,126,8,0.5385168194770813,0.5480200052261353,0.805478036403656,0.6939091682434082
princess marie of liechtenstein (born 1959),77,12,0.4715001583099365,0.4641821086406708,0.8427102565765381,0.658708393573761
princess miriam ghazi,96,5,0.597704291343689,0.6045433878898621,0.9316357374191284,0.7213322520256042
princess nadezhda of bulgaria,67,2,0.5964093208312988,0.6022658944129944,0.8457149267196655,0.7737564444541931
princess of wales theatre,137,5,0.5444977879524231,0.5521692633628845,0.8152421712875366,0.6811692714691162
princess saljan,60,4,0.5593013763427734,0.5897414684295654,0.8663888573646545,0.7613234519958496
princess sarvath el hassan,98,7,0.5638972520828247,0.5818367600440979,0.8476765155792236,0.7008951902389526
princess senate seeiso,64,1,0.7121279239654541,0.7077285051345825,0.9103403091430664,0.8490873575210571
princess sharada shah of nepal,91,2,0.5442960262298584,0.5405174493789673,0.8833136558532715,0.7016605734825134
princess tsuguko of takamado,91,10,0.5432302951812744,0.5467859506607056,0.8213947415351868,0.7040125131607056
princeton triangle club,154,2,0.5940364599227905,0.5971895456314087,0.8273617029190063,0.711876392364502
principality of brunswick-wolfenbüttel,198,2,0.4862017333507538,0.49926361441612244,0.8079105615615845,0.6304514408111572
principality of hutt river,119,20,0.5362762212753296,0.5391860008239746,0.9041474461555481,0.6878453493118286
principality of kandahar,89,4,0.556782603263855,0.556224524974823,0.9018071889877319,0.6889286637306213
principality of serbia,222,6,0.5462313890457153,0.5452597141265869,0.8566255569458008,0.656762957572937
principality of wales,207,6,0.5507359504699707,0.550528883934021,0.8214401006698608,0.662657618522644
principle of explosion,61,5,0.583807647228241,0.5994002223014832,0.8095293045043945,0.707425594329834
print culture,286,12,0.39328232407569885,0.39241498708724976,0.7321028113365173,0.5255311727523804
print design,162,2,0.508812427520752,0.5127463340759277,0.7924965620040894,0.6202126741409302
printer command language,99,4,0.5968454480171204,0.5915793776512146,0.9086253643035889,0.7312058210372925
priorat doq,118,16,0.5808091163635254,0.582877516746521,0.8667199015617371,0.6930623650550842
priority queue,167,6,0.524660587310791,0.5318210124969482,0.8194726705551147,0.6514059901237488
priozersk,174,9,0.40710487961769104,0.403153657913208,0.8236322999000549,0.6361716389656067
priscilla shirer,90,6,0.545002818107605,0.5425163507461548,0.8718543648719788,0.6806096434593201
priska madelyn nugroho,114,12,0.5913652777671814,0.6100549697875977,0.8878583312034607,0.7167999744415283
prism (band),123,3,0.5716432332992554,0.569404125213623,0.8193519115447998,0.6952448487281799
prism (tv channel),80,3,0.5727330446243286,0.6196383237838745,0.8217970132827759,0.7086302638053894
prison 77,83,6,0.5103896856307983,0.5054263472557068,0.9274538159370422,0.7055580615997314
prison playbook,85,1,0.6393209099769592,0.6532063484191895,0.9097017049789429,0.7523218393325806
prisoner (tv series),153,20,0.4757862091064453,0.47954875230789185,0.8452410101890564,0.597446084022522
prisoner b-3087,114,7,0.5064001083374023,0.5073560476303101,0.9116050004959106,0.6664249300956726
prisoner of paradise (1980 film),55,2,0.6087763905525208,0.6038651466369629,0.8823749423027039,0.7367367148399353
prisons in north korea,218,12,0.5961045622825623,0.6029103994369507,0.8217073082923889,0.6986989974975586
privacy policy,200,14,0.4746108651161194,0.47124427556991577,0.8076158165931702,0.5738190412521362
private citizen,200,2,0.4384881556034088,0.4422280192375183,0.8064360022544861,0.5965668559074402
private collection,270,6,0.4327734410762787,0.432869553565979,0.7932230234146118,0.5516985058784485
private eyes (hall & oates album),92,5,0.5722735524177551,0.5815168619155884,0.8946637511253357,0.6891951560974121
private idaho,77,2,0.5898441672325134,0.5978747010231018,0.8558648824691772,0.7407360076904297
private lives,133,20,0.46267977356910706,0.4692227840423584,0.8652206063270569,0.6176910400390625
priya krishnaswamy,67,1,0.6406961679458618,0.6384778618812561,0.9196224212646484,0.7490062117576599
priyam (2000 film),45,2,0.5113363862037659,0.5023024678230286,0.8531128764152527,0.6799057126045227
priyanka bassi,46,3,0.5609708428382874,0.5609772205352783,0.8604230880737305,0.6849542260169983
priyanka singh,71,1,0.6394075751304626,0.6338038444519043,0.8539896011352539,0.7395439147949219
prize,198,1,0.48046889901161194,0.48326805233955383,0.7636968493461609,0.5837405323982239
prize of war,134,4,0.39188051223754883,0.3786022663116455,0.6767383813858032,0.5392348766326904
pro (south african rapper),134,3,0.5130788087844849,0.4921000599861145,0.8846273422241211,0.6676324009895325
pro evolution soccer 2008,107,7,0.5321751832962036,0.5497518181800842,0.7814829349517822,0.6640223860740662
pro re nata,79,2,0.5501279234886169,0.5550335645675659,0.8876519799232483,0.6819337010383606
pro sesto 1913,133,2,0.5581280589103699,0.5509685277938843,0.8519982099533081,0.7047637701034546
pro-vice-chancellor,100,3,0.5777515769004822,0.5920753479003906,0.8055247068405151,0.6776338815689087
prob,71,1,0.6398723721504211,0.6504238843917847,0.9177579879760742,0.8143669366836548
probability mass function,80,9,0.5645617246627808,0.5678749084472656,0.8450065851211548,0.6851959824562073
probable cause,243,16,0.48984429240226746,0.487923264503479,0.8271519541740417,0.6134576797485352
problem of mental causation,115,1,0.5929426550865173,0.5914877653121948,0.8079475164413452,0.7343675494194031
problem of religious language,240,17,0.4324689209461212,0.4304307997226715,0.8194095492362976,0.5745649337768555
problem of two emperors,205,14,0.4316251277923584,0.42241114377975464,0.8398014307022095,0.5636696815490723
probot,98,16,0.5514153838157654,0.5655511021614075,0.8726874589920044,0.7012022733688354
probus clubs,82,7,0.5678853392601013,0.5644065141677856,0.8741860389709473,0.7146102786064148
procellariidae,126,14,0.474730908870697,0.4725271463394165,0.8109257817268372,0.616411030292511
process hazard analysis,128,3,0.6112368106842041,0.614167332649231,0.8417893648147583,0.7299039363861084
process of tattooing,206,9,0.5063236951828003,0.49802157282829285,0.8394169211387634,0.6244387030601501
proclamation of singapore,120,2,0.5540258884429932,0.5379925966262817,0.8516008853912354,0.7286710143089294
proconsul,124,18,0.4634062647819519,0.4795859456062317,0.8013098239898682,0.6467843651771545
procrustes analysis,128,6,0.5296087265014648,0.5409305095672607,0.7960989475250244,0.6352402567863464
proddatur,114,6,0.4337271451950073,0.4742618203163147,0.8391438126564026,0.624311089515686
prodigy house,127,21,0.5230615139007568,0.5244215726852417,0.8483395576477051,0.6417865753173828
producers sales organization,93,4,0.5825634002685547,0.6163486242294312,0.8529646396636963,0.7538548707962036
product (business),380,17,0.33717086911201477,0.3343203365802765,0.7616116404533386,0.45925238728523254
production of antibiotics,204,14,0.4507378935813904,0.4600697457790375,0.7957422733306885,0.5935587882995605
production system (computer science),131,7,0.5185479521751404,0.5337538719177246,0.8021460771560669,0.6599536538124084
productivity (ecology),167,6,0.5108680725097656,0.5323734283447266,0.8890125751495361,0.680895984172821
professional degree,172,1,0.48498278856277466,0.48399943113327026,0.7314189672470093,0.6225335597991943
professional diving,251,5,0.5492908954620361,0.54719477891922,0.8544682264328003,0.6671708226203918
professional qualifications in the united kingdom,231,7,0.5204604864120483,0.5257975459098816,0.790172815322876,0.6308304071426392
professional wrestling in japan,187,5,0.5238853693008423,0.5252952575683594,0.7624536156654358,0.6212605834007263
professional wrestling tag team match types,167,7,0.5463239550590515,0.5540085434913635,0.8069780468940735,0.6651134490966797
professor pyarelal,59,1,0.5433261394500732,0.5932533144950867,0.8721439838409424,0.7090851664543152
profi,65,1,0.670192539691925,0.6877716779708862,0.8234866857528687,0.754706621170044
profit and loss sharing,136,5,0.5915110111236572,0.6097993850708008,0.8609411120414734,0.7376192212104797
proganochelys,85,7,0.6159431338310242,0.6318336129188538,0.8521928191184998,0.7582523226737976
programme one,154,2,0.4456615746021271,0.4426238536834717,0.7608747482299805,0.578454315662384
progress party (norway),244,13,0.4848746061325073,0.4907592535018921,0.7998753786087036,0.6354671716690063
progressive conservative association of alberta,294,2,0.48013490438461304,0.4752032160758972,0.8531135320663452,0.6623017191886902
prohormone,91,6,0.518153965473175,0.5282487869262695,0.8197233080863953,0.6954413652420044
project eldest son,82,5,0.6185323596000671,0.614008903503418,0.8910815119743347,0.7505449652671814
project genetrix,108,2,0.5358609557151794,0.5301798582077026,0.8222237825393677,0.7087135314941406
project harp,115,3,0.5906197428703308,0.6045514345169067,0.8249361515045166,0.7168741226196289
project shamrock,91,5,0.6043404340744019,0.6146695613861084,0.8305978775024414,0.735029935836792
project x haren,91,7,0.562385618686676,0.5621649622917175,0.8489892482757568,0.7033121585845947
project64,76,5,0.586650013923645,0.5956450700759888,0.8700723648071289,0.7076802253723145
projectile use by non-human organisms,108,4,0.4790762960910797,0.5091317892074585,0.7607301473617554,0.6550238728523254
projects of drdo,365,3,0.42919138073921204,0.4110071659088135,0.80191570520401,0.593722939491272
projekcts,144,1,0.6066740155220032,0.6113192439079285,0.8462767601013184,0.7319937944412231
prolonged grief disorder,175,10,0.6391357779502869,0.6976198554039001,0.8956633806228638,0.7940141558647156
prometheus (moon),88,3,0.5904704332351685,0.6005593538284302,0.8597991466522217,0.7475999593734741
promised land (1987 film),65,6,0.4049833118915558,0.392403781414032,0.8161705732345581,0.6210156679153442
promises written in water,68,11,0.5291363596916199,0.5222017765045166,0.9134888648986816,0.712009608745575
"promises, promises (musical)",134,4,0.4544433653354645,0.46346575021743774,0.8871551752090454,0.6288836598396301
prompt book,82,5,0.6176691651344299,0.6198520660400391,0.873279333114624,0.7397787570953369
pronunciation respelling for english,139,18,0.5080117583274841,0.50873863697052,0.7825584411621094,0.6175670623779297
proof of concept,114,2,0.513389527797699,0.5047875046730042,0.8187441825866699,0.67982017993927
proof that π is irrational,116,33,0.5053946375846863,0.4994601607322693,0.861413836479187,0.6436630487442017
proofs related to chi-squared distribution,158,1,0.4726015627384186,0.46880748867988586,0.7249623537063599,0.5760983228683472
propaganda (musician),141,5,0.42188581824302673,0.43755924701690674,0.7719471454620361,0.5717717409133911
propaganda in the mexican drug war,212,15,0.5440950989723206,0.5392988920211792,0.7910333275794983,0.644988477230072
propargyl group,111,1,0.5886977314949036,0.5883323550224304,0.8030787110328674,0.7313004732131958
property brothers,109,17,0.5774288177490234,0.5725559592247009,0.888768196105957,0.686134934425354
property brothers (franchise),240,6,0.5287385582923889,0.533579409122467,0.8446170687675476,0.6283599734306335
property guardianship,196,1,0.5950366854667664,0.5993697643280029,0.7428491711616516,0.6684738397598267
property management,226,5,0.5212220549583435,0.526351809501648,0.8403385877609253,0.652508556842804
property tax in the united states,275,17,0.5317776799201965,0.5325199961662292,0.8173816800117493,0.6360360383987427
prophetic medicine,113,7,0.5049082040786743,0.5036197900772095,0.815851092338562,0.6732218265533447
propionic acid,110,10,0.5061436891555786,0.5139044523239136,0.7889260053634644,0.6216731667518616
propiska in the soviet union,128,9,0.48056527972221375,0.49289989471435547,0.7819282412528992,0.6278376579284668
proportional representation,244,38,0.5127211213111877,0.5205217599868774,0.8356715440750122,0.644730806350708
prora,156,12,0.509440004825592,0.5085687637329102,0.8527759909629822,0.6423129439353943
prosecutor general of south korea,175,1,0.5700324177742004,0.575855553150177,0.8264834880828857,0.6797645092010498
"proserpine, queensland",198,12,0.4161411225795746,0.4173046946525574,0.7961217164993286,0.5821660757064819
prosiebensat.1 media,233,2,0.5388940572738647,0.5597461462020874,0.797764241695404,0.6456149816513062
prosimetrum,103,3,0.5526260733604431,0.5309464931488037,0.8616794347763062,0.7179409265518188
proskynesis,104,7,0.4647901952266693,0.46073493361473083,0.8284503221511841,0.6430451273918152
prospect (film),83,27,0.43145573139190674,0.4389348328113556,0.8813039064407349,0.6497723460197449
"prosser, washington",155,8,0.49791014194488525,0.5023170709609985,0.8158072233200073,0.6438155770301819
prostars,123,2,0.4358437955379486,0.38758236169815063,0.8623969554901123,0.7024706602096558
prostitution in croatia,129,6,0.5892179012298584,0.5928778648376465,0.856078565120697,0.7178943157196045
prostitution in norway,193,8,0.5821864604949951,0.586248517036438,0.8371524810791016,0.6961069703102112
prost–senna rivalry,170,5,0.6448426246643066,0.6520920991897583,0.8784425258636475,0.7501705884933472
protease inhibitor (pharmacology),186,3,0.5346258878707886,0.5347657203674316,0.8675239086151123,0.6787688136100769
protection (massive attack song),89,8,0.5404767990112305,0.5473206043243408,0.8777520656585693,0.6949064135551453
protective equipment in gridiron football,184,12,0.5307703614234924,0.5309743881225586,0.8357524871826172,0.6630094647407532
protein (nutrient),245,14,0.4525303542613983,0.460533082485199,0.8310753107070923,0.582878053188324
protein combining,86,9,0.5476338267326355,0.5504492521286011,0.8173221349716187,0.7104941606521606
protein kinase a,137,4,0.459759384393692,0.4822346568107605,0.8482832908630371,0.6219684481620789
protestant ascendancy,190,13,0.4583011567592621,0.4429880976676941,0.8465128540992737,0.5910616517066956
protestantism in south africa,201,3,0.5160932540893555,0.5173260569572449,0.8680959343910217,0.6292060017585754
proto-afroasiatic language,169,13,0.5543400049209595,0.5649657249450684,0.8148380517959595,0.7074505686759949
proto-bantu language,123,6,0.5692456960678101,0.5825439691543579,0.8402602076530457,0.7049286961555481
proto-cubism,144,43,0.49380698800086975,0.4907686114311218,0.8466535806655884,0.6160025596618652
protocarnivorous plant,102,14,0.5797654986381531,0.5800139904022217,0.8314571380615234,0.6984550356864929
protoceratidae,111,3,0.5996212363243103,0.6279870271682739,0.8530300259590149,0.7552609443664551
protocol (film),84,12,0.40078970789909363,0.38084614276885986,0.8828707933425903,0.6495681405067444
proton arena,82,8,0.5778266191482544,0.5840598940849304,0.838895857334137,0.7225803136825562
protoporphyrin ix,138,7,0.46227774024009705,0.48682454228401184,0.8690772652626038,0.6898109912872314
protégé (film),60,4,0.44776514172554016,0.44956693053245544,0.8987463712692261,0.6408559679985046
proverb,227,32,0.4684489965438843,0.464908629655838,0.7849923372268677,0.5723187923431396
providence canyon state park,60,3,0.5026045441627502,0.4849851131439209,0.8248441219329834,0.6514051556587219
providence friars,154,7,0.4913214147090912,0.4910023510456085,0.8483786582946777,0.6419827938079834
providence high school (north carolina),77,2,0.5833711624145508,0.561823308467865,0.8928123712539673,0.7186242938041687
province of canada,270,8,0.46589431166648865,0.4691450595855713,0.8791996836662292,0.5922512412071228
province of cáceres,172,4,0.4880647361278534,0.48650598526000977,0.8262636661529541,0.6320633888244629
province of hesse-nassau,129,3,0.5391677618026733,0.5428938865661621,0.8890515565872192,0.7334191203117371
province of la spezia,193,4,0.4199239909648895,0.4056289792060852,0.856091320514679,0.5497206449508667
province of latina,193,2,0.4507456421852112,0.45002830028533936,0.813902735710144,0.5895798206329346
province of lecce,187,6,0.4326528012752533,0.432214617729187,0.8255149722099304,0.5652676224708557
province of maine,112,1,0.5529348850250244,0.5664035081863403,0.7688586711883545,0.6836197376251221
province of naples,232,1,0.475128710269928,0.47443774342536926,0.8346332311630249,0.5923357009887695
province of new hampshire,172,16,0.482839971780777,0.47865116596221924,0.8039143085479736,0.6220706105232239
province of the sudetenland,183,2,0.46611738204956055,0.4742307662963867,0.8702369928359985,0.5859147310256958
province of york,95,3,0.5187658667564392,0.49331551790237427,0.8804765939712524,0.7249592542648315
provinces of bolivia,211,1,0.5179754495620728,0.5028504133224487,0.8753145933151245,0.6256461143493652
provinces of italy,201,6,0.48517680168151855,0.48533138632774353,0.8372568488121033,0.6281516551971436
provinces of nepal,258,3,0.4785172939300537,0.47557491064071655,0.7843911647796631,0.594315767288208
provinces of north korea,154,3,0.5197234749794006,0.5054593682289124,0.8635214567184448,0.6668274402618408
provision (album),84,9,0.5210376381874084,0.5328030586242676,0.8135801553726196,0.680146336555481
