title,n_v02,n_v01,sim_mean,sim_median,sim_max,sim_p90
akita prefecture,249,166,0.4699440002441406,0.46252262592315674,0.9976873397827148,0.6100412607192993
akiyuki nosaka,79,69,0.567451536655426,0.5617130994796753,0.996467649936676,0.7476168870925903
akki rotti,82,2,0.704500138759613,0.7050851583480835,0.9114471673965454,0.8191829323768616
aklilu lemma,55,5,0.5205560922622681,0.5851070880889893,0.9007343053817749,0.7338438630104065
akosua agyapong,58,4,0.6115161180496216,0.5907998085021973,0.9320963025093079,0.7537598013877869
akram khan (cricketer),110,9,0.5663655996322632,0.5649574995040894,0.853245198726654,0.7136408686637878
akshay pratap singh,66,50,0.5826643109321594,0.5629314184188843,0.9959086775779724,0.7866859436035156
akshaya patra foundation,140,95,0.5426194667816162,0.5469537973403931,0.9958516955375671,0.7284053564071655
al (given name),195,140,0.3238911032676697,0.30051466822624207,0.9978925585746765,0.4700707495212555
al ahli sc (tripoli),94,55,0.6419757604598999,0.6404277682304382,0.99729323387146,0.7798243761062622
al anoud al fayez,79,63,0.5889270901679993,0.5891700983047485,0.99550461769104,0.7473700046539307
al araby (tv channel),142,92,0.5859392285346985,0.585846483707428,0.9923191070556641,0.7282697558403015
al bahr towers,60,3,0.6464634537696838,0.6561925411224365,0.8630932569503784,0.7460377812385559
al bundy,96,68,0.5540939569473267,0.5572181940078735,0.993894100189209,0.7141208052635193
al hejr,276,219,0.48799341917037964,0.47491422295570374,0.9974329471588135,0.6722525954246521
al hibbler,97,71,0.5894783735275269,0.5881410241127014,0.9935002326965332,0.7310994863510132
al james,83,4,0.6479402780532837,0.6558845639228821,0.8590391874313354,0.7499561309814453
al masry sc,169,111,0.5490645170211792,0.552783191204071,0.9975340962409973,0.7137625813484192
al perez,96,9,0.6204760670661926,0.6163337230682373,0.8603854179382324,0.7283728122711182
al qadarif state,202,135,0.5446624755859375,0.5363250374794006,0.9949179887771606,0.6936055421829224
al tv,81,4,0.6650142669677734,0.6704350709915161,0.8628302216529846,0.7597714066505432
al wakrah,219,146,0.5362676382064819,0.5338516235351562,0.9965205788612366,0.6715594530105591
al waleed bin talal al saud,205,123,0.5509831309318542,0.5422569513320923,0.9964302182197571,0.690549910068512
al zaqura building,60,49,0.7134009003639221,0.7367161512374878,0.9954290390014648,0.8483097553253174
al-'asifah,141,113,0.6360211968421936,0.6562202572822571,0.9969515800476074,0.7776389718055725
al-ahqaf,115,90,0.5468595623970032,0.5505215525627136,0.9976288676261902,0.7201706171035767
al-aswad al-ansi,80,69,0.5992961525917053,0.598784327507019,0.9983611106872559,0.7633552551269531
al-bakri,105,6,0.5475941300392151,0.5503973960876465,0.8958733081817627,0.7230840921401978
al-farabi kazakh national university,167,112,0.5945225358009338,0.5918841361999512,0.9954293370246887,0.7226318717002869
al-farouq aminu,135,16,0.5595632791519165,0.5667619705200195,0.9079373478889465,0.6925312876701355
al-fatat,134,105,0.6244590282440186,0.6498605608940125,0.9980467557907104,0.7753944396972656
al-faw,79,59,0.5335202813148499,0.5206130743026733,0.9943557977676392,0.7210010290145874
al-ghazali,200,58,0.47696319222450256,0.4769832491874695,0.8237829804420471,0.6050638556480408
al-hajjaj ibn yusuf,157,132,0.5580698847770691,0.5634368658065796,0.9959428310394287,0.7133758068084717
al-hazem club stadium,31,1,0.6997405886650085,0.6893148422241211,0.8759177923202515,0.8454515933990479
al-jann,91,7,0.6175106167793274,0.6244515180587769,0.8287792205810547,0.71634840965271
al-mansur ali,87,69,0.6142816543579102,0.6262796521186829,0.9997346997261047,0.7716287970542908
al-mourabitoun,153,124,0.6146595478057861,0.6377096176147461,0.9964238405227661,0.7658835053443909
al-munafiqun,116,91,0.5681546926498413,0.5664526224136353,0.9958661198616028,0.7350329160690308
al-muntasir,81,70,0.6484802961349487,0.6468559503555298,0.9981908202171326,0.7930338978767395
al-musta'in,66,54,0.6378636956214905,0.6476146578788757,0.9969090819358826,0.781377375125885
al-mustamsik,82,71,0.6508026123046875,0.6568434238433838,0.9959126710891724,0.7848702073097229
al-qa'im (abbasid caliph at baghdad),110,93,0.6234089732170105,0.63812255859375,0.9965388774871826,0.7676160931587219
al-qa'im (fatimid caliph),161,127,0.5397171974182129,0.5443860292434692,0.9969503879547119,0.7015852332115173
al-qaeda in bosnia and herzegovina,141,114,0.5778443217277527,0.5784687995910645,0.9889991283416748,0.73576819896698
al-sadiq mosque,40,2,0.5970990061759949,0.5699998140335083,0.8915221095085144,0.7788904905319214
al-saffah,102,77,0.6100061535835266,0.609017550945282,0.9969326257705688,0.7726608514785767
al-shaykh muwannis,86,69,0.5666601657867432,0.5709444284439087,0.9937851428985596,0.7749284505844116
al-waqi'a,99,6,0.466902494430542,0.4511944353580475,0.8761304616928101,0.6435443162918091
al-wehdat sc,154,106,0.5811973214149475,0.5814361572265625,0.9966076612472534,0.72575843334198
ala (demon),62,36,0.6146063208580017,0.618000864982605,0.8874509930610657,0.7511349320411682
ala vaikunthapurramuloo (soundtrack),114,20,0.5479850769042969,0.5414820909500122,0.909907341003418,0.6927905678749084
alabama crimson tide football statistical leaders,478,1,0.5930217504501343,0.60542893409729,0.7844009399414062,0.694641649723053
alaca höyük,133,15,0.5620518326759338,0.5661278367042542,0.8525024652481079,0.6910474300384521
alai payuthey,119,31,0.4644737243652344,0.45399370789527893,0.8814939260482788,0.6238979697227478
alain claude bilie by nze,113,76,0.6192378401756287,0.6222542524337769,0.9967437386512756,0.7860859036445618
alain elkann,200,142,0.48456940054893494,0.4751102924346924,0.9911021590232849,0.6833182573318481
alain leroy locke,134,100,0.5809372067451477,0.573129415512085,0.9962291121482849,0.7404243350028992
alain touraine,165,124,0.5892878770828247,0.5938888192176819,0.9962961077690125,0.7449571490287781
alalngar,59,1,0.6388493776321411,0.6616857051849365,0.8607696294784546,0.7962439656257629
alan and marilyn bergman,135,19,0.506564199924469,0.5037148594856262,0.8345860242843628,0.6624563336372375
alan becker,122,6,0.5345056056976318,0.5467509031295776,0.8044332265853882,0.6614793539047241
alan charles kors,127,99,0.5808596611022949,0.5812194347381592,0.9930360317230225,0.7522368431091309
alan dedicoat,67,5,0.5791983008384705,0.5707800984382629,0.9166332483291626,0.7019881010055542
alan doyle,103,10,0.5526002049446106,0.5454582571983337,0.891656756401062,0.6790968179702759
alan glynn,83,1,0.44459348917007446,0.47574812173843384,0.7439952492713928,0.6535112857818604
alan heldman,57,2,0.5374024510383606,0.5393602848052979,0.9134967923164368,0.7456526160240173
alan hovhaness,172,40,0.5075392127037048,0.5062304139137268,0.8802022337913513,0.6251181364059448
alan mak (politician),103,66,0.5924156308174133,0.5857357978820801,0.9950968623161316,0.7332128882408142
alan mccormack,129,49,0.6008720993995667,0.5974110960960388,0.9171215891838074,0.7220377326011658
alan napier,65,9,0.4947517216205597,0.4790688455104828,0.8770345449447632,0.6715263724327087
alan oppenheimer,90,14,0.49698370695114136,0.4981001019477844,0.7566375732421875,0.6338602304458618
alan roach,59,9,0.6528918743133545,0.6553018093109131,0.8955409526824951,0.7685257792472839
alan schaaf,49,2,0.6921575665473938,0.7097664475440979,0.8882511258125305,0.7932336926460266
alan sillitoe,167,129,0.5484738945960999,0.5421499013900757,0.9962500333786011,0.7023033499717712
alan silvestri,178,12,0.4838295876979828,0.48289114236831665,0.7888094186782837,0.6283228397369385
alan sokal,138,113,0.5722730159759521,0.5671033263206482,0.9949383735656738,0.7419114112854004
alan stivell,138,108,0.6367380023002625,0.6403363943099976,0.9956104755401611,0.781556248664856
alan woods (gambler),60,5,0.580940306186676,0.6025032997131348,0.884335994720459,0.7351704835891724
alash autonomy,127,92,0.5887343883514404,0.5830128192901611,0.9960216879844666,0.7235342860221863
alaska airlines flight 1866,84,16,0.5596190690994263,0.5567893385887146,0.9012659788131714,0.6934523582458496
alaska anchorage seawolves men's ice hockey,204,10,0.544883131980896,0.548190176486969,0.8680998086929321,0.7050548195838928
alaska legislature,178,125,0.5306858420372009,0.5339359045028687,0.9943780899047852,0.6963636875152588
alaska supreme court,197,134,0.5690641403198242,0.5648692846298218,0.9943794012069702,0.701023280620575
alaska's at-large congressional district,147,100,0.5358749628067017,0.5234336853027344,0.9965876936912537,0.7074035406112671
alaskan king crab fishing,260,179,0.6042330265045166,0.6040638089179993,0.9963971376419067,0.7296736240386963
alastair clarkson,174,97,0.6124365329742432,0.6040664911270142,0.9970293641090393,0.7453257441520691
alba roversi,80,1,0.6085228323936462,0.6293095350265503,0.8161275386810303,0.7370043396949768
albacete balompié,218,8,0.5211964249610901,0.5140091180801392,0.8629546761512756,0.6713237166404724
albanerpetontidae,79,11,0.6650917530059814,0.6713781952857971,0.8788629770278931,0.777543842792511
albania national football team,263,163,0.5756875872612,0.56886887550354,0.9970323443412781,0.6956989169120789
albanian air force,161,103,0.627194881439209,0.6264984607696533,0.9954162836074829,0.7594100832939148
albanians in germany,187,122,0.6111299395561218,0.6079484224319458,0.9958093166351318,0.7537005543708801
albania–serbia relations,294,203,0.5685470104217529,0.5600972175598145,0.9950058460235596,0.7027369737625122
albany great danes men's basketball,206,23,0.49239057302474976,0.48805394768714905,0.8659728169441223,0.6591313481330872
albany river rats,183,16,0.5115845203399658,0.5186864137649536,0.8761028051376343,0.6634816527366638
"albany, new zealand",206,136,0.5289956331253052,0.5203875303268433,0.9947260022163391,0.6823495626449585
albatros d.v,79,12,0.606107771396637,0.6125249266624451,0.8382309675216675,0.7231494188308716
albatross (metaphor),97,72,0.6429222226142883,0.6499224901199341,0.996132493019104,0.7785714864730835
alberobello,141,5,0.5094264149665833,0.508283793926239,0.7918248176574707,0.6203803420066833
albert baez,107,81,0.5113317966461182,0.5153951644897461,0.9981393218040466,0.732936441898346
albert blithe,52,9,0.6401655673980713,0.6459702253341675,0.8665360808372498,0.7700716257095337
albert czech republic,75,2,0.6587915420532227,0.6744500398635864,0.8856343030929565,0.7761647701263428
albert ellis,173,134,0.5353618264198303,0.5341295003890991,0.9967905879020691,0.6968824863433838
albert hourani,90,68,0.6234926581382751,0.6187517046928406,0.9959131479263306,0.7650139331817627
"albert ii, duke of austria",93,80,0.6233037114143372,0.6189631819725037,0.9978200197219849,0.7528673410415649
albert lasker,125,94,0.4822693169116974,0.46656322479248047,0.9963093996047974,0.6664820909500122
albert levitt,111,85,0.5427371263504028,0.5280967354774475,0.9942722916603088,0.7149328589439392
albert martinez,69,13,0.5419254302978516,0.5349637269973755,0.8520921468734741,0.6596500873565674
albert mohler,279,176,0.5530997514724731,0.5526416301727295,0.9968172907829285,0.6987109184265137
albert ostman,78,3,0.6131173372268677,0.6298791170120239,0.9453098773956299,0.7549874782562256
albert watson (photographer),92,10,0.5159884095191956,0.5128563046455383,0.8352156281471252,0.6476632952690125
alberti cipher,69,6,0.624701738357544,0.6223833560943604,0.9192969799041748,0.7487494945526123
alberto nisman,243,167,0.5851213335990906,0.5930647253990173,0.9964542388916016,0.734528660774231
alberto y lost trios paranoias,102,5,0.5320559144020081,0.5236744284629822,0.8397724628448486,0.6489242911338806
albertus soegijapranata,92,67,0.6137828230857849,0.6199682950973511,0.9969218969345093,0.7987850308418274
albinism in popular culture,154,109,0.5461956858634949,0.5420404672622681,0.9916301369667053,0.6884214878082275
albrecht dürer,195,142,0.5280352234840393,0.5185893177986145,0.9937838315963745,0.6420235633850098
albtelecom,77,8,0.6791365146636963,0.6811610460281372,0.9135699272155762,0.8053035736083984
album (public image ltd album),63,14,0.45838406682014465,0.45546913146972656,0.8106976747512817,0.6122004985809326
alcantara (material),107,6,0.6018608808517456,0.6048115491867065,0.827034056186676,0.7089821696281433
alcek,91,7,0.5951957106590271,0.6140667200088501,0.8512090444564819,0.7715075016021729
alcester,164,16,0.5152609348297119,0.5168266296386719,0.8954130411148071,0.6199451684951782
alcippe (mythology),64,1,0.4879305064678192,0.4930732548236847,0.6714072227478027,0.626472532749176
alclad,77,5,0.6406301856040955,0.6461374163627625,0.866502046585083,0.7467073798179626
alco century 636,87,5,0.587924599647522,0.5928356647491455,0.8756136298179626,0.749893069267273
alcohol (drug),278,190,0.4856005311012268,0.4726397395133972,0.9950997829437256,0.6395624279975891
alcohol consumption recommendations,218,144,0.5842264294624329,0.5786604881286621,0.9908747673034668,0.7246668338775635
alcohol laws of oklahoma,184,114,0.556908369064331,0.5586557388305664,0.9965810179710388,0.7068900465965271
alcohol licensing laws of the united kingdom,294,200,0.526338517665863,0.523724377155304,0.990986168384552,0.6741500496864319
alcohol oxidation,153,16,0.5745922327041626,0.5822433233261108,0.8237509727478027,0.6879273056983948
alcoholism in family systems,183,124,0.5734358429908752,0.580618143081665,0.9921461343765259,0.7404671907424927
alcoholism in ireland,212,141,0.595123291015625,0.5910463333129883,0.9910183548927307,0.7235457897186279
alcohols (medicine),163,105,0.5678781867027283,0.5759456157684326,0.9909622073173523,0.735167920589447
alcàsser girls,187,126,0.5274478197097778,0.5227042436599731,0.9935079216957092,0.7011985778808594
"alderpoint, california",117,73,0.5525344014167786,0.548521101474762,0.9969447255134583,0.7393383383750916
"aldington, kent",112,77,0.4203230142593384,0.4271683990955353,0.9981139302253723,0.6503533124923706
aldo group,86,56,0.6061607003211975,0.6023021340370178,0.9967823624610901,0.7463480234146118
aleatoricism,145,7,0.5416848063468933,0.570560872554779,0.8107928037643433,0.6938380002975464
aled davies (field athlete),102,27,0.6733728051185608,0.6823024749755859,0.8964570760726929,0.7823506593704224
aleix vidal,123,19,0.6203199625015259,0.6142019033432007,0.8991329669952393,0.7405602931976318
alejandra guzmán,176,10,0.5334119200706482,0.5216352343559265,0.8432031869888306,0.6428711414337158
alejandro aranda,97,11,0.5731639862060547,0.5788726806640625,0.925668478012085,0.6823647022247314
alejandro domínguez (football executive),126,70,0.5732671022415161,0.571427047252655,0.9960117340087891,0.7164933681488037
alek manoah,99,30,0.5796101093292236,0.5662826299667358,0.9214094877243042,0.7174684405326843
aleks paunovic,69,2,0.4822620451450348,0.4873230755329132,0.8264623880386353,0.6441657543182373
aleksa radanov,77,3,0.6670853495597839,0.6663448214530945,0.9263830780982971,0.782534658908844
aleksander (hasidic dynasty),95,9,0.6303645372390747,0.6314021944999695,0.9077441692352295,0.7342877388000488
aleksander buksa,60,9,0.6693827509880066,0.6690126061439514,0.9127012491226196,0.8075004816055298
aleksandr akimov,86,68,0.589138388633728,0.595788836479187,0.99775230884552,0.7626611590385437
aleksandr popov (swimmer),145,98,0.5750824213027954,0.5736702680587769,0.9979649186134338,0.7401942014694214
aleksandra melnichenko,87,60,0.5095433592796326,0.519707977771759,0.9966824054718018,0.7352932691574097
aleksandra sokolovskaya,105,83,0.6155166625976562,0.6149333715438843,0.9957890510559082,0.766027569770813
aleksei antonov,74,59,0.5874564051628113,0.581535816192627,0.9953447580337524,0.73824143409729
aleksey dyumin,127,95,0.5801827311515808,0.580496072769165,0.9960900545120239,0.7457077503204346
